 0.0137820, 0.0000000, 0.2815200, 0.0000000, 0.3148100, 0.4945400, 0.9145200, 0.2589200, 0.1304300, 0.2290100, 0.8936200, 1.0000000, 0.4688200,15.2000000
 0.1149500, 0.0000000, 0.6466300, 0.0000000, 0.4711900, 0.5027800, 0.9660100, 0.0946540, 1.0000000, 0.9141200, 0.8085100, 0.9566300, 0.4497800,14.6000000
 0.0073096, 0.2000000, 0.1286700, 0.0000000, 0.5390900, 0.6286600, 1.0000000, 0.0801230, 0.1739100, 0.1469500, 0.0425530, 0.9874700, 0.1426600,30.1000000
 0.0571410, 0.0000000, 0.6466300, 0.0000000, 0.6749000, 0.5242400, 0.9155500, 0.1126300, 1.0000000, 0.9141200, 0.8085100, 0.9702200, 0.4288100,16.1000000
 0.0012220, 0.0000000, 0.0890760, 0.0000000, 0.1234600, 0.4985600, 0.6869200, 0.2151200, 0.0434780, 0.1698500, 0.5744700, 0.9872200, 0.2651800,21.4000000
 0.0019277, 0.0000000, 0.3383400, 0.0000000, 0.4115200, 0.3847500, 0.7270900, 0.1155100, 0.2173900, 0.3893100, 0.7021300, 0.9971500, 0.3689300,17.5000000
 0.0003913, 0.2500000, 0.1612900, 0.0000000, 0.0843620, 0.6066300, 0.3151400, 0.3883900, 0.1304300, 0.1793900, 0.6808500, 1.0000000, 0.0982340,28.0000000
 0.0003798, 0.8000000, 0.0388560, 0.0000000, 0.0390950, 0.7139300, 0.3213200, 0.5619200, 0.0434780, 0.2709900, 0.0000000, 1.0000000, 0.0648450,33.3000000
 0.0080868, 0.0000000, 0.2815200, 0.0000000, 0.3148100, 0.4150200, 0.6858900, 0.2425100, 0.1304300, 0.2290100, 0.8936200, 0.9850000, 0.2635200,18.2000000
 0.0007432, 0.6000000, 0.0450880, 0.0000000, 0.0534980, 0.4451000, 0.1606600, 0.8712200, 0.1304300, 0.4274800, 0.6063800, 0.9884800, 0.1672200,18.6000000
 0.0009028, 0.4500000, 0.1092400, 0.0000000, 0.1070000, 0.6930400, 0.2409900, 0.4865200, 0.1739100, 0.4026700, 0.2766000, 0.9838400, 0.0314570,36.4000000
 0.0018899, 0.0000000, 0.3713300, 1.0000000, 0.2139900, 0.4596700, 0.9186400, 0.2498400, 0.1304300, 0.1717600, 0.6383000, 0.9908000, 0.4288100,21.7000000
 0.0002645, 0.0000000, 0.0630500, 0.0000000, 0.1502100, 0.5497200, 0.5746700, 0.4485400, 0.0869570, 0.0667940, 0.6489400, 0.9929900, 0.0960260,28.7000000
 0.0002097, 0.0000000, 0.0524190, 0.0000000, 0.2736600, 0.5708000, 0.5849600, 0.4671600, 0.0000000, 0.4484700, 0.3510600, 0.9825000, 0.1909500,16.5000000
 0.0008492, 0.0000000, 0.0890760, 0.0000000, 0.1234600, 0.8160600, 0.3501500, 0.2151200, 0.0434780, 0.1698500, 0.5744700, 0.9915000, 0.0507730,43.8000000
 0.0002148, 0.5500000, 0.1217000, 0.0000000, 0.2037000, 0.6006900, 0.5509800, 0.4185300, 0.1739100, 0.3492400, 0.5319100, 1.0000000, 0.1503900,23.9000000
 0.0003278, 0.8000000, 0.1165700, 0.0000000, 0.0144030, 0.4435700, 0.1668400, 0.7357300, 0.0000000, 0.2442700, 0.4042600, 0.9956600, 0.2075100,20.9000000
 0.0004976, 0.0000000, 0.1477300, 0.0000000, 0.1316900, 0.5418700, 0.4644700, 0.3318900, 0.0869570, 0.1145000, 0.6276600, 1.0000000, 0.2177200,23.9000000
 0.2078400, 0.0000000, 0.6466300, 0.0000000, 0.5823000, 0.1105600, 1.0000000, 0.0006729, 1.0000000, 0.9141200, 0.8085100, 1.0000000, 1.0000000,13.8000000
 0.0018127, 0.0000000, 0.2536700, 0.0000000, 0.2222200, 0.5489600, 0.5087500, 0.3101600, 0.1739100, 0.1908400, 0.7446800, 1.0000000, 0.1509400,23.8000000
 0.0014980, 0.0000000, 0.2969200, 0.0000000, 0.2777800, 0.4993300, 0.8970100, 0.1174300, 0.1739100, 0.3759500, 0.8829800, 0.9893800, 0.2924900,20.1000000
 0.0251330, 0.0000000, 0.7008800, 0.0000000, 0.4526700, 0.4393600, 0.9155500, 0.1175200, 0.1739100, 0.4122100, 0.2234000, 0.9954900, 0.2734500,22.7000000
 0.0054699, 0.0000000, 0.3460400, 0.0000000, 0.3271600, 0.5890000, 0.8197700, 0.1989600, 0.1304300, 0.2232800, 0.6170200, 1.0000000, 0.0775390,22.8000000
 0.0791740, 0.0000000, 0.6466300, 0.0000000, 0.4711900, 0.4870700, 0.8465500, 0.0811320, 1.0000000, 0.9141200, 0.8085100, 0.0055474, 0.5949200,13.4000000
 0.2327700, 0.0000000, 0.6466300, 0.0000000, 0.5637900, 0.1105600, 1.0000000, 0.0044103, 1.0000000, 0.9141200, 0.8085100, 0.9327200, 0.5963000,11.9000000
 0.0000907, 0.6000000, 0.0905430, 0.0000000, 0.0329220, 0.5830600, 0.1637500, 0.4628600, 0.0000000, 0.1488500, 0.3191500, 0.9490600, 0.0731240,29.1000000
 0.0011684, 0.2500000, 0.1711900, 0.0000000, 0.1399200, 0.5547000, 0.6683800, 0.5543300, 0.3043500, 0.1851100, 0.7553200, 1.0000000, 0.1379700,22.2000000
 0.0087432, 0.0000000, 0.2815200, 0.0000000, 0.3148100, 0.4654100, 0.8115300, 0.2844700, 0.1304300, 0.2290100, 0.8936200, 0.9744100, 0.3570600,17.5000000
 0.0069376, 0.0000000, 0.2104100, 1.0000000, 0.2510300, 0.6357500, 0.7703400, 0.1948300, 0.3043500, 0.2290100, 0.5106400, 0.9835800, 0.2262700,27.5000000
 0.0013695, 0.1250000, 0.2056500, 0.0000000, 0.0493830, 0.4453000, 0.3099900, 0.4881700, 0.1304300, 0.3015300, 0.6702100, 1.0000000, 0.1948100,20.9000000
 0.0117750, 0.0000000, 0.2815200, 0.0000000, 0.3148100, 0.4548800, 0.2718800, 0.3063600, 0.1304300, 0.2290100, 0.8936200, 0.9746600, 0.1338300,23.1000000
 0.0018402, 0.1250000, 0.2716300, 0.0000000, 0.2860100, 0.4681000, 0.8547900, 0.4967300, 0.1739100, 0.2366400, 0.2766000, 0.9743100, 0.4241200,18.9000000
 0.0003226, 0.8000000, 0.1645900, 0.0000000, 0.0534980, 0.6323100, 0.2574700, 0.3625700, 0.1304300, 0.1106900, 0.7021300, 1.0000000, 0.0441500,28.5000000
 0.0019408, 0.0000000, 0.3383400, 0.0000000, 0.4115200, 0.4041000, 0.2667400, 0.1517700, 0.2173900, 0.3893100, 0.7021300, 0.9909000, 0.4379100,23.1000000
 0.0033399, 0.0000000, 0.2536700, 0.0000000, 0.2222200, 0.5271100, 0.2677700, 0.3897700, 0.1739100, 0.1908400, 0.7446800, 1.0000000, 0.1219600,23.0000000
 0.0025106, 0.0000000, 0.3713300, 0.0000000, 0.2139900, 0.5297900, 0.5108100, 0.2932900, 0.1304300, 0.1717600, 0.6383000, 0.9948800, 0.2549700,24.4000000
 0.1578600, 0.0000000, 0.6466300, 0.0000000, 0.4362100, 0.5932200, 1.0000000, 0.0361830, 1.0000000, 0.9141200, 0.8085100, 0.0875740, 0.5378000,17.2000000
 0.0003162, 0.8250000, 0.0575510, 0.0000000, 0.0617280, 0.4983700, 0.3656000, 0.4674400, 0.0434780, 0.3072500, 0.2234000, 0.9921100, 0.1572800,24.1000000
 0.0400400, 0.0000000, 0.6466300, 0.0000000, 0.4012300, 0.5510600, 0.7425300, 0.1606700, 1.0000000, 0.9141200, 0.8085100, 0.9911000, 0.3485100,23.2000000
 0.0006694, 0.0000000, 0.0733140, 0.0000000, 0.2119300, 0.8055200, 0.8280100, 0.1465300, 0.0869570, 0.0114500, 0.5531900, 0.9966200, 0.1608700,39.8000000
 0.0412710, 0.0000000, 0.6466300, 0.0000000, 0.7921800, 0.3450900, 0.9608700, 0.0885700, 1.0000000, 0.9141200, 0.8085100, 0.9593800, 0.2334400,20.8000000
 0.0904740, 0.0000000, 0.6466300, 0.0000000, 0.4094700, 0.3575400, 0.9526300, 0.1182300, 1.0000000, 0.9141200, 0.8085100, 0.8882400, 0.4528100,13.8000000
 0.0583960, 0.0000000, 0.6466300, 1.0000000, 0.7921800, 0.4916700, 0.8290400, 0.1448700, 1.0000000, 0.9141200, 0.8085100, 0.9962900, 0.2690400,22.7000000
 0.8264300, 0.0000000, 0.6466300, 0.0000000, 0.6049400, 0.4590900, 1.0000000, 0.0611990, 1.0000000, 0.9141200, 0.8085100, 0.0406730, 0.5212500, 8.8000000
 0.0266640, 0.0000000, 0.6466300, 0.0000000, 0.4074100, 0.4426100, 0.4016500, 0.2359200, 1.0000000, 0.9141200, 0.8085100, 0.9340100, 0.3203600,20.6000000
 0.0311730, 0.0000000, 0.7008800, 0.0000000, 1.0000000, 0.2571400, 0.9773400, 0.0196690, 0.1739100, 0.4122100, 0.2234000, 1.0000000, 0.7604900,11.8000000
 0.0007723, 0.3300000, 0.0630500, 0.0000000, 0.1790100, 0.7394100, 0.7106100, 0.1791100, 0.2608700, 0.0667940, 0.6170200, 1.0000000, 0.1307900,33.4000000
 0.0005249, 0.0000000, 0.1081400, 0.0000000, 0.2139900, 0.6740800, 0.6199800, 0.2077800, 0.0434780, 0.1584000, 0.5531900, 0.9978800, 0.1095500,28.7000000
 0.1620200, 0.0000000, 0.6466300, 0.0000000, 0.7304500, 0.5556600, 0.9310000, 0.0793860, 1.0000000, 0.9141200, 0.8085100, 0.0685110, 0.4503300, 9.6000000
 0.0524050, 0.0000000, 0.6466300, 0.0000000, 0.6749000, 0.4627300, 0.8753900, 0.1319500, 1.0000000, 0.9141200, 0.8085100, 0.0256190, 0.4768200,12.7000000
 0.0880410, 0.0000000, 0.6466300, 0.0000000, 0.5555600, 0.5073800, 0.6436700, 0.1667600, 1.0000000, 0.9141200, 0.8085100, 1.0000000, 0.3170500,21.4000000
 0.0006755, 0.0000000, 0.1316000, 0.0000000, 0.2572000, 0.6321100, 0.7363500, 0.1623800, 0.1739100, 0.2080200, 0.4255300, 0.9858000, 0.1432100,29.9000000
 0.0008716, 0.0000000, 0.4534500, 0.0000000, 0.1070000, 0.4431900, 0.3470600, 0.3067200, 0.1739100, 0.4026700, 0.6489400, 0.9978800, 0.2033700,20.3000000
 0.0006178, 0.2000000, 0.1052100, 1.0000000, 0.1191400, 0.7825300, 0.4819800, 0.3712200, 0.1739100, 0.0553440, 0.2446800, 0.9500000, 0.0353200,46.0000000
 0.0083617, 0.0000000, 0.2815200, 0.0000000, 0.3148100, 0.4527700, 0.9392400, 0.2973600, 0.1304300, 0.2290100, 0.8936200, 0.9935200, 0.4020400,15.6000000
 0.0004534, 0.8000000, 0.0388560, 0.0000000, 0.0390950, 0.6794400, 0.3470600, 0.5619200, 0.0434780, 0.2709900, 0.0000000, 0.8926100, 0.1898500,30.3000000
 0.0009830, 0.1250000, 0.2716300, 0.0000000, 0.2860100, 0.4460600, 0.3717800, 0.3929600, 0.1739100, 0.2366400, 0.2766000, 0.9838600, 0.3857600,21.7000000
 0.0008297, 0.0000000, 0.2016100, 0.0000000, 0.2345700, 0.4385900, 0.3975300, 0.2550400, 0.1739100, 0.1755700, 0.7021300, 1.0000000, 0.1942600,21.0000000
 0.0185490, 0.0000000, 0.7008800, 0.0000000, 1.0000000, 0.4907100, 0.9721900, 0.0444130, 0.1739100, 0.4122100, 0.2234000, 0.9392300, 0.3413400,21.5000000
 0.0953780, 0.0000000, 0.6466300, 0.0000000, 0.4094700, 0.5340100, 0.8568500, 0.0839420, 1.0000000, 0.9141200, 0.8085100, 0.2096200, 0.4390200,14.5000000
 0.0019700, 0.0000000, 0.2536700, 0.0000000, 0.2222200, 0.5393800, 0.5293500, 0.3101600, 0.1739100, 0.1908400, 0.7446800, 1.0000000, 0.1418300,23.1000000
 0.0009606, 0.0000000, 0.1316000, 0.0000000, 0.2572000, 0.5470400, 0.8362500, 0.1379200, 0.1739100, 0.2080200, 0.4255300, 0.9964700, 0.2017100,23.6000000
 0.0640880, 0.0000000, 0.6466300, 0.0000000, 0.3024700, 0.6110400, 0.7415000, 0.2002500, 1.0000000, 0.9141200, 0.8085100, 0.9903400, 0.1658400,23.7000000
 0.0000308, 0.9000000, 0.0920090, 0.0000000, 0.0308640, 0.6758000, 0.1843500, 0.5617700, 0.0000000, 0.1870200, 0.2872300, 0.9945000, 0.1688700,32.2000000
 0.0014623, 0.0000000, 0.3713300, 0.0000000, 0.2139900, 0.4464500, 0.1997900, 0.2560500, 0.1304300, 0.1717600, 0.6383000, 1.0000000, 0.2522100,22.6000000
 0.0018532, 0.0000000, 0.2969200, 0.0000000, 0.2777800, 0.4359100, 0.9165800, 0.0983370, 0.1739100, 0.3759500, 0.8829800, 0.9969000, 0.4671600,19.5000000
 0.0052731, 0.0000000, 0.3460400, 0.0000000, 0.3271600, 0.4889800, 0.5757000, 0.2611900, 0.1304300, 0.2232800, 0.6170200, 0.9983100, 0.3035300,21.0000000
 0.0015141, 0.0000000, 0.4934000, 0.0000000, 0.1070000, 0.4270900, 0.5674600, 0.4719900, 0.1304300, 0.1946600, 0.3617000, 1.0000000, 0.3893500,20.3000000
 0.0845200, 0.0000000, 0.6466300, 0.0000000, 0.6749000, 0.5472300, 0.9824900, 0.0959730, 1.0000000, 0.9141200, 0.8085100, 0.7662800, 0.4851000,13.0000000
 0.0015560, 0.0000000, 0.3500700, 0.0000000, 0.3333300, 0.4157900, 0.6416100, 0.1481900, 0.2173900, 0.4675600, 0.5531900, 0.9863800, 0.3278100,19.3000000
 0.0004935, 0.3500000, 0.2052800, 0.0000000, 0.1088500, 0.4110000, 0.2626200, 0.5011500, 0.0000000, 0.2232800, 0.4574500, 0.9927400, 0.2952500,17.1000000
 0.0012131, 0.0000000, 0.4923000, 1.0000000, 0.3395100, 0.5388000, 0.9217300, 0.2031200, 0.1739100, 0.1698500, 0.4042600, 0.9920300, 0.2420000,23.0000000
 0.0026381, 0.0000000, 0.2536700, 0.0000000, 0.2222200, 0.4832300, 0.4201900, 0.3897700, 0.1739100, 0.1908400, 0.7446800, 1.0000000, 0.3051900,22.2000000
 0.0128740, 0.0000000, 0.2815200, 0.0000000, 0.3148100, 0.4100400, 0.9485100, 0.2416700, 0.1304300, 0.2290100, 0.8936200, 0.9038500, 0.4586100,13.1000000
 0.0017201, 0.0000000, 0.2364400, 0.0000000, 0.1296300, 0.5077600, 0.0370750, 0.4175100, 0.0869570, 0.0877860, 0.5638300, 0.9938500, 0.1575600,24.7000000
 0.2477800, 0.0000000, 0.6466300, 0.0000000, 0.7304500, 0.4324600, 0.9217300, 0.0669830, 1.0000000, 0.9141200, 0.8085100, 0.9862600, 0.5623600,10.5000000
 0.0060041, 0.2000000, 0.1286700, 0.0000000, 0.3909500, 0.7489900, 0.5118400, 0.1584400, 0.1739100, 0.1469500, 0.0425530, 0.9833600, 0.0394590,43.5000000
 0.0225230, 0.0000000, 0.7008800, 0.0000000, 0.4526700, 0.8369400, 0.9608700, 0.0833230, 0.1739100, 0.4122100, 0.2234000, 0.9304000, 0.0543600,50.0000000
 0.0088130, 0.0000000, 0.3460400, 0.0000000, 0.3271600, 0.4907100, 0.5139000, 0.1373800, 0.1304300, 0.2232800, 0.6170200, 1.0000000, 0.1172700,22.1000000
 0.0020854, 0.0000000, 0.2536700, 0.0000000, 0.2222200, 0.5499100, 0.1215200, 0.3897700, 0.1739100, 0.1908400, 0.7446800, 0.9918800, 0.0924390,24.6000000
 0.0008153, 0.8000000, 0.1645900, 0.0000000, 0.0534980, 0.6873000, 0.2554100, 0.3625700, 0.1304300, 0.1106900, 0.7021300, 1.0000000, 0.0504970,37.3000000
 0.0005121, 0.0000000, 0.1477300, 0.0000000, 0.1316900, 0.4702100, 0.4346000, 0.2998700, 0.0869570, 0.1145000, 0.6276600, 0.9977100, 0.3071200,22.5000000
 0.1217000, 0.0000000, 0.6466300, 0.0000000, 0.6049400, 0.6171700, 0.9052500, 0.0627360, 1.0000000, 0.9141200, 0.8085100, 0.0535830, 0.6639100, 7.5000000
 0.0106720, 0.0000000, 0.2815200, 0.0000000, 0.3148100, 0.4763400, 0.8846500, 0.3022500, 0.1304300, 0.2290100, 0.8936200, 0.7717500, 0.4290800,14.8000000
 0.0717860, 0.0000000, 0.6466300, 0.0000000, 0.4094700, 0.4983700, 0.9732200, 0.0978820, 1.0000000, 0.9141200, 0.8085100, 0.7626200, 0.6172700,13.3000000
 0.0006329, 0.0000000, 0.4204500, 0.0000000, 0.3868300, 0.5809500, 0.6817700, 0.1226700, 0.0000000, 0.1641200, 0.8936200, 0.9876200, 0.2190900,22.4000000
 0.0006780, 0.0000000, 0.1316000, 0.0000000, 0.2572000, 0.5719500, 0.3110200, 0.1821100, 0.1739100, 0.2080200, 0.4255300, 0.9850200, 0.0993380,29.4000000
 0.0013428, 0.4500000, 0.1092400, 0.0000000, 0.1070000, 0.5738600, 0.2698200, 0.3125500, 0.1739100, 0.4026700, 0.2766000, 0.9645500, 0.0780910,29.8000000
 0.2113600, 0.0000000, 0.6466300, 0.0000000, 0.4362100, 0.2044500, 1.0000000, 0.0385840, 1.0000000, 0.9141200, 0.8085100, 0.0717890, 0.9006600,17.9000000
 0.0048262, 0.0000000, 0.3713300, 1.0000000, 0.2139900, 0.3416400, 1.0000000, 0.2496500, 0.1304300, 0.1717600, 0.6383000, 1.0000000, 0.5894000,20.0000000
 0.0266720, 0.0000000, 0.7008800, 0.0000000, 1.0000000, 0.4922400, 1.0000000, 0.0263260, 0.1739100, 0.4122100, 0.2234000, 0.4352000, 0.7193700,13.8000000
 0.0533440, 0.0000000, 0.6466300, 0.0000000, 0.6749000, 0.5679200, 0.8609700, 0.1187800, 1.0000000, 0.9141200, 0.8085100, 0.1275900, 0.4525400,14.1000000
 0.2256800, 0.0000000, 0.6466300, 0.0000000, 0.6481500, 0.1546300, 0.9093700, 0.0281810, 1.0000000, 0.9141200, 0.8085100, 0.7199300, 0.7974600, 8.8000000
 0.0001748, 0.6000000, 0.0905430, 0.0000000, 0.0329220, 0.6206200, 0.0720910, 0.4628600, 0.0000000, 0.1488500, 0.3191500, 0.9911000, 0.0910600,31.1000000
 0.0023701, 0.0000000, 0.3713300, 1.0000000, 0.2139900, 0.4303500, 0.5242000, 0.2294300, 0.1304300, 0.1717600, 0.6383000, 0.9849700, 0.3945900,22.4000000
 0.0928510, 0.0000000, 0.6466300, 1.0000000, 0.5823000, 0.4433800, 0.8928900, 0.0000000, 1.0000000, 0.9141200, 0.8085100, 0.8763900, 0.1973000,50.0000000
 0.0012139, 0.0000000, 0.2969200, 0.0000000, 0.2777800, 0.6169800, 0.7044300, 0.1570000, 0.1739100, 0.3759500, 0.8829800, 0.9966700, 0.1639100,26.5000000
 0.0073867, 0.2000000, 0.1286700, 0.0000000, 0.5390900, 0.7227400, 1.0000000, 0.0695650, 0.1739100, 0.1469500, 0.0425530, 0.9656800, 0.1672200,36.0000000
 0.0002548, 0.4000000, 0.0289590, 0.0000000, 0.0905350, 0.6472500, 0.3254400, 0.6967900, 0.0000000, 0.2824400, 0.7553200, 0.9822200, 0.1147900,26.6000000
 0.0013147, 0.0000000, 0.3500700, 0.0000000, 0.3333300, 0.4506600, 0.9268800, 0.1112900, 0.2173900, 0.4675600, 0.5531900, 0.9950800, 0.3995600,18.8000000
 0.0004116, 0.2800000, 0.5344600, 0.0000000, 0.1625500, 0.5150400, 0.7662200, 0.2260100, 0.1304300, 0.1584000, 0.5957400, 1.0000000, 0.2444800,20.6000000
 0.0011175, 0.0000000, 1.0000000, 0.0000000, 0.4609100, 0.4640700, 0.9876400, 0.0671550, 0.1304300, 1.0000000, 0.7978700, 0.9828800, 0.4508800,13.6000000
 0.0459830, 0.0000000, 0.7008800, 0.0000000, 1.0000000, 0.3654000, 1.0000000, 0.0256620, 0.1739100, 0.4122100, 0.2234000, 1.0000000, 0.6812900,15.6000000
 0.0004124, 0.8000000, 0.0531520, 0.0000000, 0.0576130, 0.4027600, 0.1956700, 0.8598900, 0.1304300, 0.2805300, 1.0000000, 0.9644500, 0.1743900,18.2000000
 0.0008556, 0.3000000, 0.1638600, 0.0000000, 0.0884770, 0.5594900, 0.1606600, 0.4601600, 0.2173900, 0.2156500, 0.4255300, 0.9559000, 0.1277600,23.7000000
 0.0005736, 0.0000000, 0.1477300, 0.0000000, 0.1316900, 0.5880400, 0.5478900, 0.3008200, 0.0869570, 0.1145000, 0.6276600, 0.9884000, 0.1324500,26.6000000
 0.0002830, 0.9500000, 0.0370230, 0.0000000, 0.0370370, 0.6541500, 0.1277000, 0.5932400, 0.0869570, 0.4103100, 0.4680900, 1.0000000, 0.0780910,34.9000000
 0.0167470, 0.0000000, 0.7008800, 0.0000000, 1.0000000, 0.3531300, 1.0000000, 0.0420120, 0.1739100, 0.4122100, 0.2234000, 0.8605600, 0.3187100,19.6000000
 0.0521590, 0.0000000, 0.6466300, 0.0000000, 0.4711900, 0.6551100, 0.6663200, 0.1276100, 1.0000000, 0.9141200, 0.8085100, 0.9439700, 0.2740100,29.8000000
 0.0003491, 0.0000000, 0.1733900, 0.0000000, 0.2674900, 0.5267300, 0.3666300, 0.4845700, 0.1739100, 0.0706110, 0.8085100, 0.9810900, 0.1385200,20.7000000
 0.1536700, 0.0000000, 0.6466300, 0.0000000, 0.7304500, 0.4548800, 0.8753900, 0.0628360, 1.0000000, 0.9141200, 0.8085100, 0.1730500, 0.8910000, 8.4000000
 0.0059997, 0.2000000, 0.1286700, 0.0000000, 0.5390900, 0.6978300, 0.8125600, 0.0893430, 0.1739100, 0.1469500, 0.0425530, 0.9896600, 0.2168900,33.8000000
 0.0265520, 0.0000000, 0.7008800, 0.0000000, 1.0000000, 0.2615400, 0.9557200, 0.0301180, 0.1739100, 0.4122100, 0.2234000, 0.9869100, 0.7671100,14.6000000
 0.0010529, 0.3400000, 0.2063800, 0.0000000, 0.0987650, 0.6554900, 0.1524200, 0.3966700, 0.2608700, 0.2709900, 0.3723400, 0.9836900, 0.0863690,33.1000000
 0.0002708, 0.0000000, 0.1733900, 0.0000000, 0.2674900, 0.4472100, 0.5839300, 0.4078800, 0.1739100, 0.0706110, 0.8085100, 0.9947300, 0.2436500,18.5000000
 0.0024255, 0.0000000, 0.3500700, 0.0000000, 0.3333300, 0.4849600, 0.9526300, 0.1289800, 0.2173900, 0.4675600, 0.5531900, 1.0000000, 0.4238400,18.7000000
 0.0018548, 0.0000000, 0.3500700, 0.0000000, 0.3333300, 0.4535400, 0.8784800, 0.1212600, 0.2173900, 0.4675600, 0.5531900, 0.8689000, 0.3871400,18.3000000
 0.0003142, 0.0000000, 0.1733900, 0.0000000, 0.2674900, 0.4422300, 0.4469600, 0.3729700, 0.1739100, 0.0706110, 0.8085100, 1.0000000, 0.2226800,19.5000000
 0.0003311, 0.2000000, 0.1052100, 0.0000000, 0.1191400, 0.8160600, 0.6344000, 0.3241900, 0.1739100, 0.0553440, 0.2446800, 0.9758200, 0.0560150,45.4000000
